in s,C3 in V
4.793060E-02,1.465E-03
4.793080E-02,2.832E-03
4.793100E-02,2.832E-03
4.793120E-02,2.246E-03
4.793140E-02,2.930E-04
4.793161E-02,1.465E-03
4.793181E-02,4.883E-04
4.793201E-02,2.930E-04
4.793221E-02,2.051E-03
4.793241E-02,2.051E-03
4.793261E-02,1.074E-03
4.793282E-02,2.246E-03
4.793302E-02,1.074E-03
4.793322E-02,1.465E-03
4.793342E-02,1.660E-03
4.793362E-02,1.074E-03
4.793382E-02,2.051E-03
4.793403E-02,1.465E-03
4.793423E-02,8.789E-04
4.793443E-02,1.465E-03
4.793463E-02,1.465E-03
4.793483E-02,1.855E-03
4.793503E-02,2.246E-03
4.793524E-02,6.836E-04
4.793544E-02,1.855E-03
4.793564E-02,2.246E-03
4.793584E-02,8.789E-04
4.793604E-02,1.465E-03
4.793624E-02,1.270E-03
4.793644E-02,1.270E-03
4.793665E-02,1.465E-03
4.793685E-02,1.660E-03
4.793705E-02,1.465E-03
4.793725E-02,2.246E-03
4.793745E-02,1.270E-03
4.793765E-02,2.832E-03
4.793786E-02,2.051E-03
4.793806E-02,2.441E-03
4.793826E-02,1.660E-03
4.793846E-02,2.441E-03
4.793866E-02,1.465E-03
4.793886E-02,3.223E-03
4.793907E-02,2.051E-03
4.793927E-02,2.246E-03
4.793947E-02,2.441E-03
4.793967E-02,2.441E-03
4.793987E-02,3.027E-03
4.794007E-02,1.660E-03
4.794028E-02,2.051E-03
4.794048E-02,3.418E-03
4.794068E-02,2.246E-03
4.794088E-02,2.832E-03
4.794108E-02,2.051E-03
4.794128E-02,1.465E-03
4.794148E-02,1.270E-03
4.794169E-02,8.789E-04
4.794189E-02,4.883E-04
4.794209E-02,8.789E-04
4.794229E-02,9.766E-05
4.794249E-02,6.836E-04
4.794269E-02,9.766E-05
4.794290E-02,4.883E-04
4.794310E-02,-6.836E-04
4.794330E-02,-9.766E-05
4.794350E-02,4.883E-04
4.794370E-02,9.766E-05
4.794390E-02,9.766E-05
4.794411E-02,1.074E-03
4.794431E-02,8.789E-04
4.794451E-02,1.270E-03
4.794471E-02,-9.766E-05
4.794491E-02,4.883E-04
4.794511E-02,-9.766E-05
4.794532E-02,6.836E-04
4.794552E-02,-9.766E-05
4.794572E-02,-9.766E-05
4.794592E-02,-4.883E-04
4.794612E-02,-9.766E-05
4.794632E-02,9.766E-05
4.794652E-02,1.074E-03
4.794673E-02,-9.766E-05
4.794693E-02,-2.930E-04
4.794713E-02,-9.766E-05
4.794733E-02,-2.930E-04
4.794753E-02,-9.766E-05
4.794773E-02,-2.930E-04
4.794794E-02,-8.789E-04
4.794814E-02,-1.074E-03
4.794834E-02,-4.883E-04
4.794854E-02,-1.270E-03
4.794874E-02,-6.836E-04
4.794894E-02,-1.270E-03
4.794915E-02,-6.836E-04
4.794935E-02,-6.836E-04
4.794955E-02,-6.836E-04
4.794975E-02,-4.883E-04
4.794995E-02,-2.930E-04
4.795015E-02,-6.836E-04
4.795036E-02,-1.074E-03
4.795056E-02,-6.836E-04
4.795076E-02,-6.836E-04
4.795096E-02,-2.930E-04
4.795116E-02,-1.074E-03
4.795136E-02,-2.930E-04
4.795156E-02,-8.789E-04
4.795177E-02,-8.789E-04
4.795197E-02,-8.789E-04
4.795217E-02,4.883E-04
4.795237E-02,-6.836E-04
4.795257E-02,1.074E-03
4.795277E-02,1.074E-03
4.795298E-02,9.766E-05
4.795318E-02,9.766E-05
4.795338E-02,-2.930E-04
4.795358E-02,9.766E-05
4.795378E-02,-4.883E-04
4.795398E-02,-2.930E-04
4.795419E-02,-2.930E-04
4.795439E-02,-2.930E-04
4.795459E-02,-9.766E-05
4.795479E-02,-1.270E-03
4.795499E-02,-4.883E-04
4.795519E-02,-1.074E-03
4.795540E-02,-9.766E-05
4.795560E-02,2.930E-04
4.795580E-02,-2.930E-04
4.795600E-02,-8.789E-04
4.795620E-02,-9.766E-05
4.795640E-02,-4.883E-04
4.795660E-02,8.789E-04
4.795681E-02,-9.766E-05
4.795701E-02,9.766E-05
4.795721E-02,-9.766E-05
4.795741E-02,-2.930E-04
4.795761E-02,4.883E-04
4.795781E-02,4.883E-04
4.795802E-02,4.883E-04
4.795822E-02,6.836E-04
4.795842E-02,9.766E-05
4.795862E-02,-9.766E-05
4.795882E-02,9.766E-05
4.795902E-02,8.789E-04
4.795923E-02,-9.766E-05
4.795943E-02,-9.766E-05
4.795963E-02,2.930E-04
4.795983E-02,2.930E-04
4.796003E-02,-6.836E-04
4.796023E-02,-9.766E-05
4.796044E-02,-9.766E-05
4.796064E-02,-1.074E-03
4.796084E-02,-8.789E-04
4.796104E-02,-6.836E-04
4.796124E-02,-2.246E-03
4.796144E-02,-1.270E-03
4.796164E-02,-1.270E-03
4.796185E-02,-8.789E-04
4.796205E-02,-4.883E-04
4.796225E-02,-6.836E-04
4.796245E-02,-1.074E-03
4.796265E-02,-6.836E-04
4.796285E-02,-1.855E-03
4.796306E-02,-1.074E-03
4.796326E-02,-8.789E-04
4.796346E-02,-8.789E-04
4.796366E-02,-2.930E-04
4.796386E-02,-1.660E-03
4.796406E-02,-1.074E-03
4.796427E-02,-8.789E-04
4.796447E-02,9.766E-05
4.796467E-02,-4.883E-04
4.796487E-02,-2.930E-04
4.796507E-02,2.930E-04
4.796527E-02,-9.766E-05
4.796548E-02,-9.766E-05
4.796568E-02,-9.766E-05
4.796588E-02,-9.766E-05
4.796608E-02,-9.766E-05
4.796628E-02,-2.930E-04
4.796648E-02,-1.465E-03
4.796668E-02,-1.465E-03
4.796689E-02,-2.246E-03
4.796709E-02,-1.074E-03
4.796729E-02,-2.051E-03
4.796749E-02,-6.836E-04
4.796769E-02,-1.270E-03
4.796789E-02,-1.855E-03
4.796810E-02,-1.465E-03
4.796830E-02,-1.660E-03
4.796850E-02,-8.789E-04
4.796870E-02,-8.789E-04
4.796890E-02,-1.660E-03
4.796910E-02,-1.855E-03
4.796931E-02,-6.836E-04
4.796951E-02,-1.074E-03
4.796971E-02,-1.074E-03
4.796991E-02,-1.270E-03
4.797011E-02,-1.270E-03
4.797031E-02,-1.465E-03
4.797052E-02,-1.270E-03
4.797072E-02,-6.836E-04
4.797092E-02,-6.836E-04
4.797112E-02,-6.836E-04
4.797132E-02,-1.465E-03
4.797152E-02,-2.930E-04
4.797172E-02,-1.074E-03
4.797193E-02,-8.789E-04
4.797213E-02,-8.789E-04
4.797233E-02,-2.930E-04
4.797253E-02,9.766E-05
4.797273E-02,4.883E-04
4.797293E-02,-2.930E-04
4.797314E-02,8.789E-04
4.797334E-02,-9.766E-05
4.797354E-02,-2.930E-04
4.797374E-02,-4.883E-04
4.797394E-02,2.930E-04
4.797414E-02,-2.930E-04
4.797435E-02,-1.270E-03
4.797455E-02,-9.766E-05
4.797475E-02,9.766E-05
4.797495E-02,2.930E-04
4.797515E-02,6.836E-04
4.797535E-02,9.766E-05
4.797556E-02,-4.883E-04
4.797576E-02,4.883E-04
4.797596E-02,-6.836E-04
4.797616E-02,-4.883E-04
4.797636E-02,-4.883E-04
4.797656E-02,-8.789E-04
4.797676E-02,-1.270E-03
4.797697E-02,-6.836E-04
4.797717E-02,-8.789E-04
4.797737E-02,-1.660E-03
4.797757E-02,-1.074E-03
4.797777E-02,-1.660E-03
4.797797E-02,-2.930E-04
4.797818E-02,-8.789E-04
4.797838E-02,-1.074E-03
4.797858E-02,-1.855E-03
4.797878E-02,-1.855E-03
4.797898E-02,-1.270E-03
